ID,DeclinedWord,CaseIndex,DeclinedWordID
2734399,Ее Ароматности,2,397217
2734400,Ее Ароматность,3,397217
2734401,Ее Ароматностью,4,397217
2734402,Ее Ароматности,5,397217
2734403,Жарика,1,397218
2734404,Жарику,2,397218
2734405,Жарика,3,397218
2734406,Жариком,4,397218
2734407,Жарике,5,397218
2734408,жгучей лавовой улитки,1,397219
2734409,жгучей лавовой улитке,2,397219
2734410,жгучую лавовую улитку,3,397219
2734411,жгучей лавовой улиткой,4,397219
2734412,жгучей лавовой улитке,5,397219
2734413,жгучего глинокрыла,1,397220
2734414,жгучему глинокрылу,2,397220
2734415,жгучего глинокрыла,3,397220
2734416,жгучим глинокрылом,4,397220
2734417,жгучем глинокрыле,5,397220
2734418,железной взрывчатки,1,397221
2734419,железной взрывчатке,2,397221
2734420,железную взрывчатку,3,397221
2734421,железной взрывчаткой,4,397221
2734422,железной взрывчатке,5,397221
2734423,железного врайкула,1,397222
2734424,железному врайкулу,2,397222
2734425,железного врайкула,3,397222
2734426,железным врайкулом,4,397222
2734427,железном врайкуле,5,397222
2734428,Желтобона,1,397223
2734429,Желтобону,2,397223
2734430,Желтобона,3,397223
2734431,Желтобоном,4,397223
2734432,Желтобоне,5,397223
2734433,жестокой корсара-рубаки,1,397224
2734434,жестокой корсару-рубаке,2,397224
2734435,жестокую корсара-рубаку,3,397224
2734436,жестокой корсаром-рубакой,4,397224
2734437,жестокой корсаре-рубаке,5,397224
2734438,жестокого корсара-рубаки,1,397225
2734439,жестокому корсару-рубаке,2,397225
2734440,жестокого корсара-рубаку,3,397225
2734441,жестоким корсаром-рубакой,4,397225
2734442,жестоком корсаре-рубаке,5,397225
2734443,жетона убийства рефти,1,397226
2734444,жетону убийства рефти,2,397226
2734445,жетон убийства рефти,3,397226
2734446,жетоном убийства рефти,4,397226
2734447,жетоне убийства рефти,5,397226
2734448,живой друзы,1,397227
2734449,живой друзе,2,397227
2734450,живую друзу,3,397227
2734451,живой друзой,4,397227
2734452,живой друзе,5,397227
2734453,живительного горнила,1,397228
2734454,живительному горнилу,2,397228
2734455,живительное горнило,3,397228
2734456,живительным горнилом,4,397228
2734457,живительном горниле,5,397228
2734458,живодера-падальщика,1,397229
2734459,живодеру-падальщику,2,397229
2734460,живодера-падальщика,3,397229
2734461,живодером-падальщиком,4,397229
2734462,живодере-падальщике,5,397229
2734463,Жижека,1,397230
2734464,Жижеку,2,397230
2734465,Жижека,3,397230
2734466,Жижеком,4,397230
2734467,Жижеке,5,397230
2734468,жителя Лоамма,1,397231
2734469,жителю Лоамма,2,397231
2734470,жителя Лоамма,3,397231
2734471,жителем Лоамма,4,397231
2734472,жителе Лоамма,5,397231
2734473,забытого контейнера с образцом,1,397232
2734474,забытому контейнеру с образцом,2,397232
2734475,забытый контейнер с образцом,3,397232
2734476,забытым контейнером с образцом,4,397232
2734477,забытом контейнере с образцом,5,397232
2734478,заводчика улиток,1,397233
2734479,заводчику улиток,2,397233
2734480,заводчика улиток,3,397233
2734481,заводчиком улиток,4,397233
2734482,заводчике улиток,5,397233
2734483,заговорщика из Серного гарнизона,1,397234
2734484,заговорщику из Серного гарнизона,2,397234
2734485,заговорщика из Серного гарнизона,3,397234
2734486,заговорщиком из Серного гарнизона,4,397234
2734487,заговорщике из Серного гарнизона,5,397234
2734488,заговорщицы из Черного Когтя,1,397235
2734489,заговорщице из Черного Когтя,2,397235
