ID,DeclinedWord,CaseIndex,DeclinedWordID
2670947,кузнецу Куроко,2,386298
2670948,кузнеца Куроко,3,386298
2670949,кузнецом Куроко,4,386298
2670950,кузнеце Куроко,5,386298
2670951,кузнец Куроко,6,386298
2670952,Кулизы,1,386299
2670953,Кулизе,2,386299
2670954,Кулизу,3,386299
2670955,Кулизой,4,386299
2670956,Кулизе,5,386299
2670957,Кулиза,6,386299
2670958,Кунаки,1,386300
2670959,Кунаке,2,386300
2670960,Кунаку,3,386300
2670961,Кунакой,4,386300
2670962,Кунаке,5,386300
2670963,Кунака,6,386300
2670964,Купза Лескореза,1,386301
2670965,Купзу Лескорезу,2,386301
2670966,Купза Лескореза,3,386301
2670967,Купзом Лескорезом,4,386301
2670968,Купзе Лескорезе,5,386301
2670969,Купз Лескорез,6,386301
2670970,"курорта ""Мирные сны""",1,386302
2670971,"курорту ""Мирные сны""",2,386302
2670972,"курорт ""Мирные сны""",3,386302
2670973,"курортом ""Мирные сны""",4,386302
2670974,"курорте ""Мирные сны""",5,386302
2670975,"курорт ""Мирные сны""",6,386302
2670976,куска хлеба,1,386303
2670977,куску хлеба,2,386303
2670978,кусок хлеба,3,386303
2670979,куском хлеба,4,386303
2670980,куске хлеба,5,386303
2670981,кусок хлеба,6,386303
2670982,кучи сокровищ,1,386304
2670983,куче сокровищ,2,386304
2670984,кучу сокровищ,3,386304
2670985,кучей сокровищ,4,386304
2670986,куче сокровищ,5,386304
2670987,куча сокровищ,6,386304
2670988,лавовой напольной турели,1,386305
2670989,лавовой напольной турели,2,386305
2670990,лавовую напольную турель,3,386305
2670991,лавовой напольной турелью,4,386305
2670992,лавовой напольной турели,5,386305
2670993,лавовая напольная турель,6,386305
2670994,лагеря Драконьей экспедиции,1,386306
2670995,лагерю Драконьей экспедиции,2,386306
2670996,лагерь Драконьей экспедиции,3,386306
2670997,лагерем Драконьей экспедиции,4,386306
2670998,лагере Драконьей экспедиции,5,386306
2670999,лагерь Драконьей экспедиции,6,386306
2671000,лазурной защитницы,1,386307
2671001,лазурной защитнице,2,386307
2671002,лазурную защитницу,3,386307
2671003,лазурной защитнице,4,386307
2671004,лазурной защитнице,5,386307
2671005,лазурная защитница,6,386307
2671006,Лазурного хранилища (удалить),1,386308
2671007,Лазурному хранилищу (удалить),2,386308
2671008,Лазурное хранилище (удалить),3,386308
2671009,Лазурным хранилищем (удалить),4,386308
2671010,Лазурном хранилище (удалить),5,386308
2671011,Лазурное хранилище (удалить),6,386308
2671012,лазурного ворквина,1,386309
2671013,лазурному ворквину,2,386309
2671014,лазурного ворквина,3,386309
2671015,лазурным ворквином,4,386309
2671016,лазурном ворквине,5,386309
2671017,лазурный ворквин,6,386309
2671018,Лайлы,1,386310
2671019,Лайле,2,386310
2671020,Лайлу,3,386310
2671021,Лайлой,4,386310
2671022,Лайле,5,386310
2671023,Лайла,6,386310
2671024,Лани,1,386311
2671025,Лани,2,386311
2671026,Лани,3,386311
2671027,Лани,4,386311
2671028,Лани,5,386311
2671029,Лани,6,386311
2671030,Лаунда Солнцелова,1,386312
2671031,Лаунду Солнцелову,2,386312
2671032,Лаунда Солнцелова,3,386312
2671033,Лаундом Солнцеловом,4,386312
2671034,Лаунде Солнцелове,5,386312
2671035,Лаунд Солнцелов,6,386312
2671036,леди Перокрас,1,386313
2671037,леди Перокрас,2,386313
2671038,леди Перокрас,3,386313
2671039,леди Перокрас,4,386313
2671040,леди Перокрас,5,386313
2671041,леди Перокрас,6,386313
2671042,ледникового протодракона,1,386314
2671043,ледниковому протодракону,2,386314
2671044,ледникового протодракона,3,386314
2671045,ледниковым протодраконом,4,386314
2671046,ледниковом протодраконе,5,386314
2671047,ледниковый протодракон,6,386314
2671048,ледяной шишки,1,386315
2671049,ледяной шишке,2,386315
2671050,ледяную шишку,3,386315
2671051,ледяной шишкой,4,386315
2671052,ледяной шишке,5,386315
2671053,ледяная шишка,6,386315
2671054,Лепестка,1,386316
2671055,Лепестку,2,386316
2671056,Лепестка,3,386316
2671057,Лепестком,4,386316
2671058,Лепестке,5,386316
2671059,Лепесток,6,386316
2671060,Лика Победителя,1,386317
2671061,Лику Победителя,2,386317
2671062,Лик Победителя,3,386317
2671063,Ликом Победителя,4,386317
2671064,Лике Победителя,5,386317
2671065,Лик Победителя,6,386317
2671066,Лиллистразы,1,386318
2671067,Лиллистразе,2,386318
2671068,Лиллистразу,3,386318
2671069,Лиллистразой,4,386318
2671070,Лиллистразе,5,386318
2671071,Лиллистраза,6,386318
2671072,лиловокрылого жука-оленя,1,386319
2671073,лиловокрылому жуку-оленю,2,386319
2671074,лиловокрылого жука-оленя,3,386319
2671075,лиловокрылым жуком-оленем,4,386319
2671076,лиловокрылом жуке-олене,5,386319
2671077,лиловокрылый жук-олень,6,386319
2671078,Линдорми,1,386320
2671079,Линдорми,2,386320
